START_ID,END_ID,TYPE
center_2981,220100,LOCATED_AT
center_2982,220103,LOCATED_AT
center_2983,220102,LOCATED_AT
center_2984,220102,LOCATED_AT
center_2985,220300,LOCATED_AT
center_2986,220122,LOCATED_AT
center_2987,220100,LOCATED_AT
center_2988,220100,LOCATED_AT
center_2989,220105,LOCATED_AT
center_2990,110105,LOCATED_AT
center_2991,220100,LOCATED_AT
center_2992,220112,LOCATED_AT
center_2993,220113,LOCATED_AT
center_2994,220103,LOCATED_AT
center_2995,220100,LOCATED_AT
center_2996,220102,LOCATED_AT
center_2997,220102,LOCATED_AT
center_2998,220100,LOCATED_AT
center_2999,220102,LOCATED_AT
center_3000,231200,LOCATED_AT
center_3001,231202,LOCATED_AT
center_3002,231202,LOCATED_AT
center_3003,231224,LOCATED_AT
center_3004,231200,LOCATED_AT
center_3005,231221,LOCATED_AT
center_3006,231222,LOCATED_AT
center_3007,231102,LOCATED_AT
center_3008,231102,LOCATED_AT
center_3009,231002,LOCATED_AT
center_3010,231000,LOCATED_AT
center_3011,220403,LOCATED_AT
center_3012,231000,LOCATED_AT
center_3013,231002,LOCATED_AT
center_3014,220403,LOCATED_AT
center_3015,231002,LOCATED_AT
center_3016,230903,LOCATED_AT
center_3017,230902,LOCATED_AT
center_3018,230902,LOCATED_AT
center_3019,440113,LOCATED_AT
center_3020,510107,LOCATED_AT
center_3021,140311,LOCATED_AT
center_3022,230804,LOCATED_AT
center_3023,140311,LOCATED_AT
center_3024,230402,LOCATED_AT
center_3025,230402,LOCATED_AT
center_3026,230402,LOCATED_AT
center_3027,230800,LOCATED_AT
center_3028,140311,LOCATED_AT
center_3029,230402,LOCATED_AT
center_3030,230402,LOCATED_AT
center_3031,230700,LOCATED_AT
center_3032,230700,LOCATED_AT
center_3033,230604,LOCATED_AT
center_3034,230604,LOCATED_AT
center_3035,230602,LOCATED_AT
center_3036,230604,LOCATED_AT
center_3037,230604,LOCATED_AT
center_3038,230604,LOCATED_AT
center_3039,230604,LOCATED_AT
center_3040,230603,LOCATED_AT
center_3041,230602,LOCATED_AT
center_3042,230602,LOCATED_AT
center_3043,230602,LOCATED_AT
center_3044,230502,LOCATED_AT
center_3045,230502,LOCATED_AT
center_3046,230404,LOCATED_AT
center_3047,230402,LOCATED_AT
center_3048,230402,LOCATED_AT
center_3049,230300,LOCATED_AT
center_3050,230302,LOCATED_AT
center_3051,230302,LOCATED_AT
center_3052,230202,LOCATED_AT
center_3053,230200,LOCATED_AT
center_3054,230223,LOCATED_AT
center_3055,230202,LOCATED_AT
center_3056,230203,LOCATED_AT
center_3057,230202,LOCATED_AT
center_3058,230221,LOCATED_AT
center_3059,230224,LOCATED_AT
center_3060,230230,LOCATED_AT
center_3061,230200,LOCATED_AT
center_3062,230231,LOCATED_AT
center_3063,230225,LOCATED_AT
center_3064,230206,LOCATED_AT
center_3065,230202,LOCATED_AT
center_3066,230203,LOCATED_AT
center_3067,230103,LOCATED_AT
center_3068,230104,LOCATED_AT
center_3069,230102,LOCATED_AT
center_3070,230103,LOCATED_AT
center_3071,230110,LOCATED_AT
center_3072,230103,LOCATED_AT
center_3073,230100,LOCATED_AT
center_3074,230104,LOCATED_AT
center_3075,230128,LOCATED_AT
center_3076,230129,LOCATED_AT
center_3077,230123,LOCATED_AT
center_3078,230100,LOCATED_AT
center_3079,230100,LOCATED_AT
center_3080,230126,LOCATED_AT
center_3081,230127,LOCATED_AT
center_3082,230112,LOCATED_AT
center_3083,230111,LOCATED_AT
center_3084,230103,LOCATED_AT
center_3085,230109,LOCATED_AT
center_3086,230108,LOCATED_AT
center_3087,230110,LOCATED_AT
center_3088,230103,LOCATED_AT
center_3089,211402,LOCATED_AT
center_3090,211402,LOCATED_AT
center_3091,211402,LOCATED_AT
center_3092,211400,LOCATED_AT
center_3093,211421,LOCATED_AT
center_3094,211402,LOCATED_AT
center_3095,211402,LOCATED_AT
center_3096,211402,LOCATED_AT
center_3097,211403,LOCATED_AT
center_3098,211403,LOCATED_AT
center_3099,211402,LOCATED_AT
center_3100,211402,LOCATED_AT
center_3101,211403,LOCATED_AT
center_3102,211403,LOCATED_AT
center_3103,211402,LOCATED_AT
center_3104,211403,LOCATED_AT
center_3105,211300,LOCATED_AT
center_3106,211303,LOCATED_AT
center_3107,211302,LOCATED_AT
center_3108,211300,LOCATED_AT
center_3109,211321,LOCATED_AT
center_3110,211302,LOCATED_AT
center_3111,211302,LOCATED_AT
center_3112,211221,LOCATED_AT
center_3113,211202,LOCATED_AT
center_3114,211223,LOCATED_AT
center_3115,211200,LOCATED_AT
center_3116,211224,LOCATED_AT
center_3117,211202,LOCATED_AT
center_3118,211202,LOCATED_AT
center_3119,211202,LOCATED_AT
center_3120,211102,LOCATED_AT
center_3121,211104,LOCATED_AT
center_3122,211103,LOCATED_AT
center_3123,211103,LOCATED_AT
center_3124,211104,LOCATED_AT
center_3125,211103,LOCATED_AT
center_3126,211002,LOCATED_AT
center_3127,211002,LOCATED_AT
center_3128,211002,LOCATED_AT
center_3129,211000,LOCATED_AT
center_3130,211002,LOCATED_AT
center_3131,210921,LOCATED_AT
center_3132,110000,LOCATED_AT
center_3133,210904,LOCATED_AT
center_3134,210911,LOCATED_AT
center_3135,510403,LOCATED_AT
center_3136,210811,LOCATED_AT
center_3137,210800,LOCATED_AT
center_3138,210804,LOCATED_AT
center_3139,210804,LOCATED_AT
center_3140,210804,LOCATED_AT
center_3141,510403,LOCATED_AT
center_3142,510403,LOCATED_AT
center_3143,510403,LOCATED_AT
center_3144,510403,LOCATED_AT
center_3145,210700,LOCATED_AT
center_3146,210702,LOCATED_AT
center_3147,210702,LOCATED_AT
center_3148,210703,LOCATED_AT
center_3149,210703,LOCATED_AT
center_3150,210702,LOCATED_AT
center_3151,210702,LOCATED_AT
center_3152,210711,LOCATED_AT
center_3153,210711,LOCATED_AT
center_3154,440105,LOCATED_AT
center_3155,210600,LOCATED_AT
center_3156,210602,LOCATED_AT
center_3157,210603,LOCATED_AT
center_3158,210600,LOCATED_AT
center_3159,210600,LOCATED_AT
center_3160,210604,LOCATED_AT
center_3161,210603,LOCATED_AT
center_3162,210600,LOCATED_AT
center_3163,210600,LOCATED_AT
center_3164,210603,LOCATED_AT
center_3165,210503,LOCATED_AT
center_3166,210603,LOCATED_AT
center_3167,210502,LOCATED_AT
center_3168,210504,LOCATED_AT
center_3169,210504,LOCATED_AT
center_3170,210504,LOCATED_AT
center_3171,210504,LOCATED_AT
center_3172,210504,LOCATED_AT
center_3173,210502,LOCATED_AT
center_3174,210422,LOCATED_AT
center_3175,210423,LOCATED_AT
center_3176,210411,LOCATED_AT
center_3177,210411,LOCATED_AT
center_3178,440606,LOCATED_AT
center_3179,210411,LOCATED_AT
center_3180,210106,LOCATED_AT
center_3181,210106,LOCATED_AT
center_3182,210106,LOCATED_AT
center_3183,210300,LOCATED_AT
center_3184,210302,LOCATED_AT
center_3185,210304,LOCATED_AT
center_3186,210302,LOCATED_AT
center_3187,210300,LOCATED_AT
center_3188,120102,LOCATED_AT
center_3189,210311,LOCATED_AT
center_3190,210106,LOCATED_AT
center_3191,210321,LOCATED_AT
center_3192,210302,LOCATED_AT
center_3193,210302,LOCATED_AT
center_3194,210302,LOCATED_AT
center_3195,210211,LOCATED_AT
center_3196,210200,LOCATED_AT
center_3197,210211,LOCATED_AT
center_3198,210202,LOCATED_AT
center_3199,210211,LOCATED_AT
center_3200,210211,LOCATED_AT
center_3201,210200,LOCATED_AT
center_3202,210200,LOCATED_AT
center_3203,210200,LOCATED_AT
center_3204,210200,LOCATED_AT
center_3205,320106,LOCATED_AT
center_3206,210214,LOCATED_AT
center_3207,210211,LOCATED_AT
center_3208,210213,LOCATED_AT
center_3209,210202,LOCATED_AT
center_3210,210203,LOCATED_AT
center_3211,110106,LOCATED_AT
center_3212,520502,LOCATED_AT
center_3213,210603,LOCATED_AT
center_3214,420111,LOCATED_AT
center_3215,370214,LOCATED_AT
center_3216,420111,LOCATED_AT
center_3217,420106,LOCATED_AT
center_3218,320200,LOCATED_AT
center_3219,210105,LOCATED_AT
center_3220,210105,LOCATED_AT
center_3221,210202,LOCATED_AT
center_3222,210204,LOCATED_AT
center_3223,210212,LOCATED_AT
center_3224,210202,LOCATED_AT
center_3225,210204,LOCATED_AT
center_3226,210100,LOCATED_AT
center_3227,210113,LOCATED_AT
center_3228,210100,LOCATED_AT
center_3229,210106,LOCATED_AT
center_3230,210115,LOCATED_AT
center_3231,210124,LOCATED_AT
center_3232,210123,LOCATED_AT
center_3233,210114,LOCATED_AT
center_3234,210111,LOCATED_AT
center_3235,210105,LOCATED_AT
center_3236,210111,LOCATED_AT
center_3237,210105,LOCATED_AT
center_3238,360222,LOCATED_AT
center_3239,360222,LOCATED_AT
center_3240,360202,LOCATED_AT
center_3241,360104,LOCATED_AT
center_3242,360100,LOCATED_AT
center_3243,441521,LOCATED_AT
center_3244,360111,LOCATED_AT
center_3245,360104,LOCATED_AT
center_3246,350112,LOCATED_AT
center_3247,360112,LOCATED_AT
center_3248,360111,LOCATED_AT
center_3249,360104,LOCATED_AT
center_3250,360102,LOCATED_AT
center_3251,360111,LOCATED_AT
center_3252,360112,LOCATED_AT
center_3253,330205,LOCATED_AT
center_3254,360100,LOCATED_AT
center_3255,360102,LOCATED_AT
center_3256,360111,LOCATED_AT
center_3257,360111,LOCATED_AT
center_3258,360102,LOCATED_AT
center_3259,360100,LOCATED_AT
center_3260,341204,LOCATED_AT
center_3261,360104,LOCATED_AT
center_3262,330106,LOCATED_AT
center_3263,310115,LOCATED_AT
center_3264,230506,LOCATED_AT
center_3265,310101,LOCATED_AT
center_3266,310110,LOCATED_AT
center_3267,310116,LOCATED_AT
center_3268,310115,LOCATED_AT
center_3269,371311,LOCATED_AT
center_3270,500107,LOCATED_AT
center_3271,440113,LOCATED_AT
center_3272,320214,LOCATED_AT
center_3273,440114,LOCATED_AT
center_3274,440113,LOCATED_AT
center_3275,430104,LOCATED_AT
center_3276,610503,LOCATED_AT
center_3277,540102,LOCATED_AT
center_3278,310114,LOCATED_AT
center_3279,310112,LOCATED_AT
center_3280,230506,LOCATED_AT
center_3281,310120,LOCATED_AT
center_3282,310106,LOCATED_AT
center_3283,440605,LOCATED_AT
center_3284,610502,LOCATED_AT
center_3285,442000,LOCATED_AT
center_3286,440804,LOCATED_AT
center_3287,610113,LOCATED_AT
center_3288,440106,LOCATED_AT
center_3289,310101,LOCATED_AT
center_3290,310109,LOCATED_AT
center_3291,510107,LOCATED_AT
center_3292,510107,LOCATED_AT
center_3293,310107,LOCATED_AT
center_3294,310115,LOCATED_AT
center_3295,510100,LOCATED_AT
center_3296,220100,LOCATED_AT
center_3297,411700,LOCATED_AT
center_3298,440309,LOCATED_AT
center_3299,460400,LOCATED_AT
center_3300,350500,LOCATED_AT
center_3301,610824,LOCATED_AT
center_3302,610824,LOCATED_AT
center_3303,130104,LOCATED_AT
center_3304,110108,LOCATED_AT
center_3305,440605,LOCATED_AT
center_3306,310107,LOCATED_AT
center_3307,310109,LOCATED_AT
center_3308,310112,LOCATED_AT
center_3309,310106,LOCATED_AT
center_3310,310117,LOCATED_AT
center_3311,310104,LOCATED_AT
center_3312,310120,LOCATED_AT
center_3313,310109,LOCATED_AT
center_3314,310118,LOCATED_AT
center_3315,310107,LOCATED_AT
center_3316,310104,LOCATED_AT
center_3317,310118,LOCATED_AT
center_3318,310109,LOCATED_AT
center_3319,310115,LOCATED_AT
center_3320,310117,LOCATED_AT
center_3321,310101,LOCATED_AT
center_3322,310107,LOCATED_AT
center_3323,310105,LOCATED_AT
center_3324,310115,LOCATED_AT
center_3325,310104,LOCATED_AT
center_3326,310105,LOCATED_AT
center_3327,310107,LOCATED_AT
center_3328,310104,LOCATED_AT
center_3329,310110,LOCATED_AT
center_3330,310106,LOCATED_AT
center_3331,310116,LOCATED_AT
center_3332,310114,LOCATED_AT
center_3333,310109,LOCATED_AT
center_3334,310105,LOCATED_AT
center_3335,310115,LOCATED_AT
center_3336,310110,LOCATED_AT
center_3337,433100,LOCATED_AT
center_3338,433100,LOCATED_AT
center_3339,433100,LOCATED_AT
center_3340,433130,LOCATED_AT
center_3341,433122,LOCATED_AT
center_3342,433124,LOCATED_AT
center_3343,433123,LOCATED_AT
center_3344,433127,LOCATED_AT
center_3345,433125,LOCATED_AT
center_3346,433100,LOCATED_AT
center_3347,433100,LOCATED_AT
center_3348,431302,LOCATED_AT
center_3349,431300,LOCATED_AT
center_3350,431321,LOCATED_AT
center_3351,431302,LOCATED_AT
center_3352,431300,LOCATED_AT
center_3353,431322,LOCATED_AT
center_3354,431302,LOCATED_AT
center_3355,431302,LOCATED_AT
center_3356,431302,LOCATED_AT
center_3357,431228,LOCATED_AT
center_3358,431222,LOCATED_AT
center_3359,431226,LOCATED_AT
center_3360,431224,LOCATED_AT
center_3361,431200,LOCATED_AT
center_3362,431222,LOCATED_AT
center_3363,431200,LOCATED_AT
center_3364,431223,LOCATED_AT
center_3365,431225,LOCATED_AT
center_3366,431202,LOCATED_AT
center_3367,431225,LOCATED_AT
center_3368,431221,LOCATED_AT
center_3369,431202,LOCATED_AT
center_3370,431103,LOCATED_AT
center_3371,431103,LOCATED_AT
center_3372,431103,LOCATED_AT
center_3373,431128,LOCATED_AT
center_3374,431121,LOCATED_AT
center_3375,431122,LOCATED_AT
center_3376,431129,LOCATED_AT
center_3377,431127,LOCATED_AT
center_3378,431124,LOCATED_AT
center_3379,431102,LOCATED_AT
center_3380,431103,LOCATED_AT
center_3381,431103,LOCATED_AT
center_3382,431102,LOCATED_AT
center_3383,431103,LOCATED_AT
center_3384,431002,LOCATED_AT
center_3385,431024,LOCATED_AT
center_3386,431027,LOCATED_AT
center_3387,431024,LOCATED_AT
center_3388,431025,LOCATED_AT
center_3389,431021,LOCATED_AT
center_3390,431028,LOCATED_AT
center_3391,431026,LOCATED_AT
center_3392,431023,LOCATED_AT
center_3393,431000,LOCATED_AT
center_3394,431022,LOCATED_AT
center_3395,431003,LOCATED_AT
center_3396,431028,LOCATED_AT
center_3397,431003,LOCATED_AT
center_3398,431021,LOCATED_AT
center_3399,430902,LOCATED_AT
center_3400,430903,LOCATED_AT
center_3401,430921,LOCATED_AT
center_3402,430900,LOCATED_AT
center_3403,430922,LOCATED_AT
center_3404,430900,LOCATED_AT
center_3405,430921,LOCATED_AT
center_3406,350803,LOCATED_AT
center_3407,350803,LOCATED_AT
center_3408,430821,LOCATED_AT
center_3409,350803,LOCATED_AT
center_3410,350803,LOCATED_AT
center_3411,430702,LOCATED_AT
center_3412,430702,LOCATED_AT
center_3413,430724,LOCATED_AT
center_3414,430722,LOCATED_AT
center_3415,430700,LOCATED_AT
center_3416,430726,LOCATED_AT
center_3417,430721,LOCATED_AT
center_3418,430702,LOCATED_AT
center_3419,430723,LOCATED_AT
center_3420,430702,LOCATED_AT
center_3421,430723,LOCATED_AT
center_3422,430602,LOCATED_AT
center_3423,430624,LOCATED_AT
center_3424,430603,LOCATED_AT
center_3425,430621,LOCATED_AT
center_3426,430611,LOCATED_AT
center_3427,430624,LOCATED_AT
center_3428,430623,LOCATED_AT
center_3429,430600,LOCATED_AT
center_3430,430626,LOCATED_AT
center_3431,430626,LOCATED_AT
center_3432,430600,LOCATED_AT
center_3433,430621,LOCATED_AT
center_3434,430626,LOCATED_AT
center_3435,430602,LOCATED_AT
center_3436,430602,LOCATED_AT
center_3437,430626,LOCATED_AT
center_3438,430602,LOCATED_AT
center_3439,430602,LOCATED_AT
center_3440,430621,LOCATED_AT
center_3441,430602,LOCATED_AT
center_3442,430602,LOCATED_AT
center_3443,430602,LOCATED_AT
center_3444,430602,LOCATED_AT
center_3445,430602,LOCATED_AT
center_3446,430602,LOCATED_AT
center_3447,430527,LOCATED_AT
center_3448,430527,LOCATED_AT
center_3449,430500,LOCATED_AT
center_3450,430525,LOCATED_AT
center_3451,430528,LOCATED_AT
center_3452,430500,LOCATED_AT
center_3453,430524,LOCATED_AT
center_3454,430502,LOCATED_AT
center_3455,430523,LOCATED_AT
center_3456,430524,LOCATED_AT
center_3457,430503,LOCATED_AT
center_3458,430522,LOCATED_AT
center_3459,430500,LOCATED_AT
center_3460,430500,LOCATED_AT
center_3461,430503,LOCATED_AT
center_3462,430503,LOCATED_AT
center_3463,430406,LOCATED_AT
center_3464,430406,LOCATED_AT
center_3465,430406,LOCATED_AT
center_3466,430422,LOCATED_AT
center_3467,430406,LOCATED_AT
center_3468,430405,LOCATED_AT
center_3469,430400,LOCATED_AT
center_3470,430408,LOCATED_AT
center_3471,430407,LOCATED_AT
center_3472,430426,LOCATED_AT
center_3473,430424,LOCATED_AT
center_3474,430421,LOCATED_AT
center_3475,430408,LOCATED_AT
center_3476,430405,LOCATED_AT
center_3477,430400,LOCATED_AT
center_3478,430400,LOCATED_AT
center_3479,430400,LOCATED_AT
center_3480,430421,LOCATED_AT
center_3481,430400,LOCATED_AT
center_3482,430408,LOCATED_AT
center_3483,430408,LOCATED_AT
center_3484,430424,LOCATED_AT
center_3485,430406,LOCATED_AT
center_3486,430426,LOCATED_AT
center_3487,430405,LOCATED_AT
center_3488,430407,LOCATED_AT
center_3489,430400,LOCATED_AT
center_3490,430300,LOCATED_AT
center_3491,430304,LOCATED_AT
center_3492,430300,LOCATED_AT
center_3493,430304,LOCATED_AT
center_3494,430321,LOCATED_AT
center_3495,430202,LOCATED_AT
center_3496,430200,LOCATED_AT
center_3497,430223,LOCATED_AT
center_3498,430203,LOCATED_AT
center_3499,430203,LOCATED_AT
center_3500,430111,LOCATED_AT
center_3501,430121,LOCATED_AT
center_3502,430111,LOCATED_AT
center_3503,430111,LOCATED_AT
center_3504,430103,LOCATED_AT
center_3505,430104,LOCATED_AT
center_3506,430111,LOCATED_AT
center_3507,430105,LOCATED_AT
center_3508,430105,LOCATED_AT
center_3509,430105,LOCATED_AT
center_3510,430111,LOCATED_AT
center_3511,430111,LOCATED_AT
center_3512,430102,LOCATED_AT
center_3513,430104,LOCATED_AT
center_3514,430102,LOCATED_AT
center_3515,430100,LOCATED_AT
center_3516,430112,LOCATED_AT
center_3517,430100,LOCATED_AT
center_3518,430121,LOCATED_AT
center_3519,430104,LOCATED_AT
center_3520,430103,LOCATED_AT
center_3521,430112,LOCATED_AT
center_3522,430112,LOCATED_AT
center_3523,430103,LOCATED_AT
center_3524,430111,LOCATED_AT
center_3525,430103,LOCATED_AT
center_3526,430104,LOCATED_AT
center_3527,430104,LOCATED_AT
center_3528,210105,LOCATED_AT
center_3529,430102,LOCATED_AT
center_3530,430102,LOCATED_AT
center_3531,430103,LOCATED_AT
center_3532,430105,LOCATED_AT
center_3533,430102,LOCATED_AT
center_3534,430111,LOCATED_AT
center_3535,430104,LOCATED_AT
center_3536,430104,LOCATED_AT
center_3537,430111,LOCATED_AT
center_3538,430111,LOCATED_AT
center_3539,500230,LOCATED_AT
center_3540,500112,LOCATED_AT
center_3541,500112,LOCATED_AT
center_3542,140600,LOCATED_AT
center_3543,500103,LOCATED_AT
center_3544,500113,LOCATED_AT
center_3545,500103,LOCATED_AT
center_3546,500104,LOCATED_AT
center_3547,500103,LOCATED_AT
center_3548,500108,LOCATED_AT
center_3549,500108,LOCATED_AT
center_3550,500103,LOCATED_AT
center_3551,500000,LOCATED_AT
center_3552,500103,LOCATED_AT
center_3553,500101,LOCATED_AT
center_3554,500112,LOCATED_AT
center_3555,500154,LOCATED_AT
center_3556,500106,LOCATED_AT
center_3557,500111,LOCATED_AT
center_3558,500231,LOCATED_AT
center_3559,500117,LOCATED_AT
center_3560,500240,LOCATED_AT
center_3561,500153,LOCATED_AT
center_3562,330205,LOCATED_AT
center_3563,500108,LOCATED_AT
center_3564,500107,LOCATED_AT
center_3565,500102,LOCATED_AT
center_3566,500115,LOCATED_AT
center_3567,500101,LOCATED_AT
center_3568,500112,LOCATED_AT
center_3569,500241,LOCATED_AT
center_3570,500235,LOCATED_AT
center_3571,500117,LOCATED_AT
center_3572,500114,LOCATED_AT
center_3573,500103,LOCATED_AT
center_3574,500155,LOCATED_AT
center_3575,500113,LOCATED_AT
center_3576,500117,LOCATED_AT
center_3577,500113,LOCATED_AT
center_3578,500109,LOCATED_AT
center_3579,500156,LOCATED_AT
center_3580,500118,LOCATED_AT
center_3581,500152,LOCATED_AT
center_3582,500120,LOCATED_AT
center_3583,500110,LOCATED_AT
center_3584,330205,LOCATED_AT
center_3585,330205,LOCATED_AT
center_3586,500116,LOCATED_AT
center_3587,500109,LOCATED_AT
center_3588,500113,LOCATED_AT
center_3589,500151,LOCATED_AT
center_3590,330205,LOCATED_AT
center_3591,500112,LOCATED_AT
center_3592,500229,LOCATED_AT
center_3593,500118,LOCATED_AT
center_3594,500120,LOCATED_AT
center_3595,500112,LOCATED_AT
center_3596,500102,LOCATED_AT
center_3597,500103,LOCATED_AT
center_3598,500112,LOCATED_AT
center_3599,500236,LOCATED_AT
center_3600,500236,LOCATED_AT
center_3601,500107,LOCATED_AT
center_3602,500108,LOCATED_AT
center_3603,500112,LOCATED_AT
center_3604,500101,LOCATED_AT
center_3605,500151,LOCATED_AT
center_3606,330205,LOCATED_AT
center_3607,330205,LOCATED_AT
center_3608,500107,LOCATED_AT
center_3609,422800,LOCATED_AT
center_3610,422822,LOCATED_AT
center_3611,422823,LOCATED_AT
center_3612,422827,LOCATED_AT
center_3613,422800,LOCATED_AT
center_3614,422826,LOCATED_AT
center_3615,422825,LOCATED_AT
center_3616,422800,LOCATED_AT
center_3617,500243,LOCATED_AT
center_3618,422826,LOCATED_AT
center_3619,421300,LOCATED_AT
center_3620,421303,LOCATED_AT
center_3621,421300,LOCATED_AT
center_3622,421303,LOCATED_AT
center_3623,421303,LOCATED_AT
center_3624,421202,LOCATED_AT
center_3625,421202,LOCATED_AT
center_3626,421224,LOCATED_AT
center_3627,421222,LOCATED_AT
center_3628,421202,LOCATED_AT
center_3629,421100,LOCATED_AT
center_3630,421125,LOCATED_AT
center_3631,421127,LOCATED_AT
center_3632,421100,LOCATED_AT
center_3633,421124,LOCATED_AT
center_3634,421126,LOCATED_AT
center_3635,421100,LOCATED_AT
center_3636,421125,LOCATED_AT
center_3637,421102,LOCATED_AT
center_3638,421102,LOCATED_AT
center_3639,421024,LOCATED_AT
center_3640,421000,LOCATED_AT
center_3641,421000,LOCATED_AT
center_3642,421000,LOCATED_AT
center_3643,421003,LOCATED_AT
center_3644,421023,LOCATED_AT
center_3645,421000,LOCATED_AT
center_3646,421003,LOCATED_AT
center_3647,421000,LOCATED_AT
center_3648,420902,LOCATED_AT
center_3649,420902,LOCATED_AT
center_3650,420921,LOCATED_AT
center_3651,420900,LOCATED_AT
center_3652,420921,LOCATED_AT
center_3653,420902,LOCATED_AT
center_3654,420902,LOCATED_AT
center_3655,420802,LOCATED_AT
center_3656,420804,LOCATED_AT
center_3657,420802,LOCATED_AT
center_3658,420804,LOCATED_AT
center_3659,420800,LOCATED_AT
center_3660,420804,LOCATED_AT
center_3661,420804,LOCATED_AT
center_3662,420704,LOCATED_AT
center_3663,420704,LOCATED_AT
center_3664,420625,LOCATED_AT
center_3665,420600,LOCATED_AT
center_3666,420624,LOCATED_AT
center_3667,420602,LOCATED_AT
center_3668,420606,LOCATED_AT
center_3669,420600,LOCATED_AT
center_3670,420600,LOCATED_AT
center_3671,420100,LOCATED_AT
center_3672,420105,LOCATED_AT
center_3673,420528,LOCATED_AT
center_3674,420503,LOCATED_AT
center_3675,420502,LOCATED_AT
center_3676,420502,LOCATED_AT
center_3677,420502,LOCATED_AT
center_3678,420504,LOCATED_AT
center_3679,420503,LOCATED_AT
center_3680,420526,LOCATED_AT
center_3681,420500,LOCATED_AT
center_3682,420500,LOCATED_AT
center_3683,420502,LOCATED_AT
center_3684,420503,LOCATED_AT
center_3685,420323,LOCATED_AT
center_3686,420323,LOCATED_AT
center_3687,420302,LOCATED_AT
center_3688,420324,LOCATED_AT
center_3689,420302,LOCATED_AT
center_3690,420304,LOCATED_AT
center_3691,420302,LOCATED_AT
center_3692,420302,LOCATED_AT
center_3693,420303,LOCATED_AT
center_3694,420302,LOCATED_AT
center_3695,420200,LOCATED_AT
center_3696,420200,LOCATED_AT
center_3697,420200,LOCATED_AT
center_3698,420202,LOCATED_AT
center_3699,420202,LOCATED_AT
center_3700,420203,LOCATED_AT
center_3701,420115,LOCATED_AT
center_3702,420114,LOCATED_AT
center_3703,420112,LOCATED_AT
center_3704,420106,LOCATED_AT
center_3705,420102,LOCATED_AT
center_3706,420105,LOCATED_AT
center_3707,420106,LOCATED_AT
center_3708,420106,LOCATED_AT
center_3709,420106,LOCATED_AT
center_3710,420112,LOCATED_AT
center_3711,420115,LOCATED_AT
center_3712,420117,LOCATED_AT
center_3713,420116,LOCATED_AT
center_3714,420115,LOCATED_AT
center_3715,420111,LOCATED_AT
center_3716,420100,LOCATED_AT
center_3717,420111,LOCATED_AT
center_3718,420102,LOCATED_AT
center_3719,420111,LOCATED_AT
center_3720,320305,LOCATED_AT
center_3721,420100,LOCATED_AT
center_3722,420116,LOCATED_AT
center_3723,420106,LOCATED_AT
center_3724,510000,LOCATED_AT
center_3725,510000,LOCATED_AT
center_3726,513300,LOCATED_AT
center_3727,513300,LOCATED_AT
center_3728,513223,LOCATED_AT
center_3729,513200,LOCATED_AT
center_3730,512002,LOCATED_AT
center_3731,512002,LOCATED_AT
center_3732,511902,LOCATED_AT
center_3733,511902,LOCATED_AT
center_3734,511902,LOCATED_AT
center_3735,511802,LOCATED_AT
center_3736,511802,LOCATED_AT
center_3737,511702,LOCATED_AT
center_3738,511702,LOCATED_AT
center_3739,511725,LOCATED_AT
center_3740,511703,LOCATED_AT
center_3741,511702,LOCATED_AT
center_3742,511702,LOCATED_AT
center_3743,511703,LOCATED_AT
center_3744,511602,LOCATED_AT
center_3745,511621,LOCATED_AT
center_3746,511602,LOCATED_AT
center_3747,511603,LOCATED_AT
center_3748,511602,LOCATED_AT
center_3749,511622,LOCATED_AT
center_3750,511602,LOCATED_AT
center_3751,511600,LOCATED_AT
center_3752,511504,LOCATED_AT
center_3753,511502,LOCATED_AT
center_3754,511503,LOCATED_AT
center_3755,511504,LOCATED_AT
center_3756,511502,LOCATED_AT
center_3757,511502,LOCATED_AT
center_3758,511403,LOCATED_AT
center_3759,511402,LOCATED_AT
center_3760,511402,LOCATED_AT
center_3761,511302,LOCATED_AT
center_3762,511302,LOCATED_AT
center_3763,511302,LOCATED_AT
center_3764,511302,LOCATED_AT
center_3765,511302,LOCATED_AT
center_3766,511303,LOCATED_AT
center_3767,511302,LOCATED_AT
center_3768,511302,LOCATED_AT
center_3769,511304,LOCATED_AT
center_3770,511300,LOCATED_AT
center_3771,511304,LOCATED_AT
center_3772,511100,LOCATED_AT
center_3773,511100,LOCATED_AT
center_3774,511100,LOCATED_AT
center_3775,511100,LOCATED_AT
center_3776,511024,LOCATED_AT
center_3777,511011,LOCATED_AT
center_3778,511000,LOCATED_AT
center_3779,511000,LOCATED_AT
center_3780,510903,LOCATED_AT
center_3781,510903,LOCATED_AT
center_3782,510903,LOCATED_AT
center_3783,510900,LOCATED_AT
center_3784,510904,LOCATED_AT
center_3785,510904,LOCATED_AT
center_3786,510903,LOCATED_AT
center_3787,510802,LOCATED_AT
center_3788,510802,LOCATED_AT
center_3789,510802,LOCATED_AT
center_3790,510802,LOCATED_AT
center_3791,510802,LOCATED_AT
center_3792,510703,LOCATED_AT
center_3793,510703,LOCATED_AT
center_3794,510703,LOCATED_AT
center_3795,510703,LOCATED_AT
center_3796,510703,LOCATED_AT
center_3797,510704,LOCATED_AT
center_3798,510704,LOCATED_AT
center_3799,510703,LOCATED_AT
center_3800,510703,LOCATED_AT
center_3801,510726,LOCATED_AT
center_3802,510703,LOCATED_AT
